,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
1461,-110.56482727109398,-104.76553054672604,-110.2527206105885,-112.20411000995696,-114.13897697239584,-113.65777509780928,-114.38954173409121,-117.55748353170102,-120.85081458409437,-121.0259272864996,-121.92284099039831,-122.22179256371365,-123.84560229799322,-124.96115729713304,-125.89715834993947,-128.2203713438425,-127.30513353618592,-126.56596642074432,-126.78512184485226,-127.32659076937165,-128.4503551252735,-128.2534577336756,-129.01878351289125,-129.94766010070848,-129.32827007705538,-131.4928828439469,-130.43037124767463,-128.77074329751798,-129.87977848447042,-130.62821000822106,-131.1581682423576,-131.44575206879773,-131.3221488834542,-130.82991999472696,-132.84846688747626,-133.7242492475409,-133.37907564503257,-133.6357422988707,-133.43573994405256,-132.9999202854545,-133.8875230294027,-134.57660090679323,-134.202475214999,-134.15985937328185,-134.0877497472494,-134.54240037316814,-135.7898123166739,-136.73714784495718,-136.3125499252816,-136.10618447885176,-136.81205120611193,-138.92599161047178,-138.00311535395974,-138.12603485093007,-137.81644608532397,-137.4033906540629,-136.8287707255684,-137.41827989092428,-138.71907924259114,-139.07270766999622,-139.11738152561102,-141.02612129796614,-140.11653606914774,-138.69883365254378,-141.16967908664225,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1462,-109.91960117782897,-101.60919650626907,-104.72010061517221,-109.37457524132627,-107.48949112731025,-108.53731141090302,-111.20868953766136,-114.78317551743302,-116.9236367592124,-119.62534284674788,-119.81194645322157,-120.38140037432439,-122.80824736254301,-124.51869515144331,-127.01623904912985,-127.44106975851184,-127.74079890251807,-128.03361928533417,-127.11853937291642,-127.2886240884827,-127.6847588889728,-128.1499015758818,-128.20660131211372,-129.14319375972642,-129.24363107427465,-129.5561735634086,-130.11429718197195,-128.65541642984635,-129.86175280799753,-131.0280851473833,-130.43651374966217,-130.36035648530654,-129.81182309499536,-131.26136841182554,-132.29172587819744,-131.26856816967606,-131.9464741669785,-131.69681558400802,-134.5070417690497,-134.70071178934597,-134.62343471046304,-135.20494278650855,-133.1824441451044,-133.47018375838792,-135.17893112266407,-134.24908546529514,-135.74954153918182,-136.2410886514457,-136.02424559943495,-135.63063652042524,-135.80102293322116,-138.22007372051422,-137.53569086551298,-137.11457065452382,-136.89160808379614,-135.9818270601657,-138.11217356643667,-137.85827710436538,-138.27299134146426,-139.13464254700068,-139.2227175998251,-139.63037319186242,-138.89706236541434,-137.82489645887813,-141.46620366207839,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1463,-112.71112392775798,-104.30989626118384,-109.36700463843158,-113.80662339813055,-117.09076806079833,-112.23959193300789,-111.35034540019177,-114.81602137566503,-117.53252211699416,-119.79749063759309,-120.25607680395996,-122.22722737309292,-123.36780161169081,-124.30566095115512,-125.56900160093815,-124.92780910096643,-125.73322140992792,-126.84296544279904,-127.31738377865452,-128.36878093215182,-127.91124506035743,-127.30014609981609,-127.76522770342483,-127.83855751637694,-127.889536781735,-128.70407418888988,-130.96452110304796,-130.16189364307883,-130.41741153046212,-131.55387143484523,-131.5978003905188,-130.3412564311149,-130.01554666283127,-131.26388319176553,-131.08504951871566,-130.9550706176538,-132.29042909061346,-132.31247728747627,-132.02045971128155,-133.29350644427996,-132.5449800663465,-132.88171420062312,-134.04513517195969,-133.86182365392213,-134.43878959959846,-134.42192443957921,-135.7170204014438,-135.52095713112266,-136.15313345375301,-135.98409965234106,-136.06844663065922,-138.96239915478213,-138.68114475637032,-139.24222656927734,-137.93434021778307,-138.0283549647503,-138.282554284683,-139.59408024303653,-138.37055839964486,-139.9648488493616,-140.2166819363648,-138.85278523149506,-139.57287318142812,-139.283689485121,-142.95666540571068,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1464,-114.75447773058009,-106.82920244702845,-110.67015521531623,-111.74902886760471,-111.57463100931818,-110.48333228007081,-111.70046401667202,-114.60053473753104,-118.41159413442561,-119.17146678703871,-120.9917656112111,-123.04717473233929,-123.37110472727687,-124.11441945265742,-126.45569874853592,-127.3849581741238,-126.44004437917195,-127.93354916466647,-127.89608537400565,-127.25248762989978,-127.93251873409628,-128.52806316441792,-128.5303610507841,-128.0780640996216,-128.9485313087492,-130.5176899971298,-132.3301925290683,-131.0888347831144,-130.27074677923267,-128.93710880743154,-129.5365481994155,-130.18233378505948,-130.88578115568515,-130.0913279312637,-130.9709567934056,-131.8957358994915,-132.92805874579835,-133.31022339045032,-132.96254500132736,-133.51304478136663,-133.980418423271,-135.02038096489292,-134.04439224454634,-133.8634254490022,-134.55014850019157,-133.92938639627184,-134.71174610232137,-135.17388600478526,-134.7063659656408,-135.79570783727212,-137.00729425522556,-138.32119136215934,-138.41843723584003,-138.53056445170458,-137.11423558533176,-139.1145787625933,-138.4925942764578,-139.4378071512215,-139.094996463368,-139.13911027940583,-139.77659528973905,-139.28087736447966,-141.16893016614534,-141.45053921729553,-141.5904489309603,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1465,-116.54790777074865,-110.16116686806393,-113.17438543293397,-116.74422738933703,-116.01207556717087,-115.30151241729425,-115.80581396027705,-116.410440153374,-118.20481396354765,-120.6628752042772,-121.77615843725991,-122.88201845214495,-124.24475224760114,-125.33325293782822,-126.33641778715271,-127.02606408130055,-126.04777981911437,-127.35601678396064,-128.09398558255003,-128.57321635983408,-128.47716696480094,-129.11627414461526,-129.20385015544446,-129.94377062536964,-130.51126613317558,-132.71419384188528,-131.8450163648464,-132.29469193633787,-131.09469214154188,-130.18829603004582,-131.0492169985354,-131.30525285890357,-131.02250777390674,-130.91617522134538,-131.4115587730748,-131.42397572345084,-132.5505569540702,-133.3046871360323,-133.02497259539052,-132.30665250356213,-133.2120630025435,-134.25109057828075,-134.40311278030703,-134.9906638105296,-135.92247131455355,-136.7960786523068,-136.17883075392797,-137.14900747167198,-137.0307691723855,-135.70533973779652,-136.6933913800807,-140.55780689778808,-139.21201695078278,-138.2360646648973,-137.4035980263322,-138.72031824771196,-138.23202721569993,-138.39011688360537,-138.8382311364143,-138.99645388346198,-139.97917944668845,-140.79213062130353,-140.31731471316394,-140.1644566550234,-143.49992365946892,35,1,1.0,0.0,1.0,1.0,0.0,1.0
1466,-116.05790442220444,-107.53034578671037,-112.80975078404971,-113.44406254541622,-109.92133721283128,-108.569042280703,-111.74719813841124,-116.82343688045614,-117.9872902021751,-119.32167643772443,-121.29615234475881,-121.35290410697584,-122.45889884176249,-126.3900413316057,-126.4378759787909,-126.96865176324202,-125.50787659778037,-127.27360615051104,-128.20054205154065,-128.01590345435625,-126.84600575432032,-127.62684847598764,-129.68856697828886,-128.47003833724372,-129.77467387119628,-127.0033211315702,-126.36569504542135,-129.56167706758546,-130.98276764387057,-129.9545722797891,-131.1564125476235,-130.85122954128653,-130.78199376131244,-132.14356906802223,-132.5477226918043,-132.1548271355245,-131.52151381404985,-133.3450241861346,-134.1961066198583,-132.297201674725,-133.56260019304764,-134.89514000381251,-135.72765195850016,-134.18412335483183,-134.2547218942891,-133.85075747910528,-134.2824730583535,-135.38359129449037,-135.17817447271005,-136.03022135864083,-138.19491376399475,-141.25227272018074,-139.72913811833217,-139.7329017816739,-140.74629091947656,-139.50495646352084,-141.11239441100884,-140.4122228912198,-139.23154055097402,-138.56620488043737,-140.55390502274562,-141.406450330086,-138.9691523953889,-139.35095361216554,-142.99466716585295,35,1,1.0,0.0,1.0,1.0,0.0,1.0
1467,-114.28560215247015,-105.72063537931548,-110.17931147527209,-113.07958145808625,-114.12369400174128,-112.78241610365399,-113.48226280044355,-118.21021144867389,-117.70845253548413,-119.88479725345442,-121.67962210289295,-121.94096808708643,-123.81518400283213,-125.45136989424323,-124.92678419861241,-125.24706625994482,-127.1364665104224,-128.25337919449413,-128.13865544073673,-127.39404013243862,-127.70680470670797,-127.412289516804,-128.08069561456395,-128.2485317639233,-130.52620668122853,-131.2224160729515,-130.97855021959583,-129.06687282159226,-128.7641064299552,-130.83502912671645,-131.38206733454078,-131.02553729909656,-131.20820858944185,-133.78063201665253,-133.45173709711258,-131.9440389080144,-133.42984459957557,-132.7876289938155,-132.89435817776368,-133.37797138491834,-134.46566479776212,-134.1308691728938,-134.58878908000966,-133.61840085430674,-133.63313928925936,-133.7194584298589,-135.86689450200947,-135.33116442029208,-134.52440849082225,-136.51313075831803,-135.50136229004008,-138.2310887521876,-137.5353822381769,-137.46258814944136,-137.6286778090556,-138.34446735758004,-139.05825060578644,-138.80053128237182,-138.95350419071602,-141.243470277279,-140.3681403703426,-140.75271838285954,-141.05805002690718,-140.5671820415388,-142.73329015529671,35,1,1.0,0.0,1.0,1.0,0.0,1.0
1468,-113.66570917579631,-107.27956295350167,-110.92814330718869,-112.22844558806925,-111.64213302160624,-110.99064514555252,-114.9067122047679,-115.84201390042979,-119.87696419904606,-119.83168228173655,-119.55307857348869,-121.90306628916179,-123.18358579708949,-124.67678170337209,-125.49835905651116,-125.88444739455488,-127.05320398615142,-127.97816350507914,-127.20497105043455,-127.1823083698819,-128.90625838553032,-128.39701505271574,-128.4843253455312,-129.6714608025047,-129.68893560186618,-130.96833798770234,-130.11527672323925,-128.95663480119106,-130.1256036452563,-131.36537119664033,-129.79013638480578,-131.52613900374416,-132.51580232527664,-132.33995238572373,-132.1827496966618,-133.38276430519048,-132.9870474017238,-133.76977659373085,-134.34561595794418,-134.52889859034974,-135.46202064540748,-135.8174686366342,-134.1129308647111,-135.93974936640655,-136.43946361845803,-135.93456348367036,-135.57953266447439,-135.61499244036335,-136.8406848091018,-137.2326598741026,-138.1225945095346,-139.69293995068915,-137.23732249558483,-138.77775113966774,-138.47833225664593,-139.49463458662413,-138.8947406551849,-139.83431016213808,-140.40900978225412,-140.20693961480345,-141.17210394154847,-141.24698288230073,-138.358165253891,-140.2916282768695,-145.54778515540593,35,1,1.0,0.0,1.0,1.0,0.0,1.0
1469,-114.45499281872802,-106.61027277168357,-110.43537546201505,-113.53328538271006,-115.9638044544448,-117.19666281729941,-116.69435103011034,-116.89279933704017,-118.47340943743279,-119.77383402605257,-121.42101674319372,-123.40512312943744,-124.30088706653093,-125.20087610271253,-125.16639200521523,-126.28180988069656,-126.99480328528018,-127.04437368178155,-126.53097580754991,-126.7046737122309,-128.37209934862784,-129.6594219957355,-128.11118964993366,-128.01696865484888,-129.2792304338594,-129.24930875750022,-129.33394913819734,-129.22668274159517,-130.93165638628707,-130.88956562274683,-129.70919249049496,-130.65427147968057,-131.19608917805195,-129.7702487636656,-130.6399518130618,-131.8092616908003,-131.81954488852116,-131.70725368925014,-132.59000859970965,-133.36619680416393,-132.2615786521213,-134.10302494235768,-133.60113586469393,-135.05498646632063,-134.25875996819042,-134.5155720674812,-134.85067645150505,-135.91096919182843,-136.86771323677053,-135.91710820411498,-136.47317558045384,-137.82169918973662,-136.90271885471316,-138.17666517166512,-139.59298598456772,-138.67770462555097,-138.0783099974421,-139.2549968397361,-137.73432704075992,-138.84382028028452,-140.12665191022228,-139.73873195254444,-139.9846228446375,-139.49995242107306,-142.13853986572357,35,1,1.0,0.0,1.0,1.0,0.0,1.0
1470,-112.35179219021103,-103.09562135228646,-105.60458449898876,-110.3677319630115,-111.510227900364,-110.82950730570732,-114.25908382874887,-116.02203578080716,-116.96178871349325,-119.14918388887456,-120.35740501790578,-123.2392217794322,-124.28336511630305,-123.90510293750033,-124.2781151580521,-125.78836299658364,-127.43244027704785,-127.70664066031019,-127.5223907482692,-129.00788944068842,-128.765349970893,-128.71804999668942,-127.89871263433099,-127.6650993568345,-128.35759015531687,-130.11058447839955,-130.9770237425271,-129.48968725170076,-129.36052507507117,-129.87170733702035,-130.9908917639137,-130.3796318871955,-131.42793729380907,-132.15575542032886,-131.9220942087742,-132.1264296797113,-132.77533555673787,-132.1803056441664,-131.26546526909544,-131.51095076762437,-133.01500059530306,-133.93587934071812,-133.90109695537672,-133.48376546026873,-134.93462079200862,-134.91765084894556,-136.11660146048368,-136.36668684723656,-136.32023369002363,-137.01975162877736,-137.64612935723252,-140.24742811062654,-138.96888822938254,-140.22485553811433,-137.89603328990327,-138.03817845173617,-138.91804357012964,-139.9213012925312,-139.96533890604115,-138.31233673708581,-139.1907102011488,-141.53635017564648,-140.33516959211914,-138.7700361716163,-142.08067796144942,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1471,-116.73207990748989,-107.01578297458526,-111.84328098239035,-115.76607155089357,-113.23862987534656,-108.64926161108271,-108.7342232460901,-113.73282253139529,-117.44538925962632,-118.27326125165207,-119.60442505982657,-121.17152580959325,-122.48926317545295,-123.85281026464078,-125.97080389345827,-125.77681851209697,-125.48974580636214,-127.63066397249021,-128.25309529094613,-126.74945870016438,-127.80395817172308,-128.73058753415742,-129.5708240635295,-128.87172847020616,-128.88179913796822,-130.1114040302848,-130.98901641165838,-130.16443426250822,-129.54648903428446,-131.65416758994039,-131.02684497803435,-130.5360932991107,-132.11403494929579,-131.73450390657183,-132.29279921154162,-133.00607328283104,-131.12153824859686,-131.61597694195567,-132.22220207077098,-132.3642443050912,-132.3958643961855,-133.45089451518533,-134.0031797411645,-134.44078016967953,-135.73481272423632,-134.15879739536427,-134.1819717649954,-137.90239253728006,-137.33800751821468,-137.52942914733237,-137.58268242966332,-139.04634476327496,-138.54869886343667,-137.14623028074743,-138.5820044953695,-139.04512656351568,-140.1667127107743,-139.52994189539953,-139.2590497646337,-140.3839818482494,-139.02190491969708,-139.9562715971355,-139.49024220460396,-138.61735232288257,-142.05143074050713,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1472,-116.30048976870339,-106.84781133934669,-109.9887022075917,-113.39320983080661,-114.71349391107682,-111.72612844216977,-111.17126654222339,-116.2796780002911,-120.08827393891268,-119.4225704228106,-120.34527218022109,-121.95826620837236,-122.99994027185838,-124.48640539020542,-125.16686791636093,-126.20619171591693,-126.01773330501375,-126.77096609964022,-128.53035880891278,-127.865913760374,-127.88906494528804,-129.01122950871735,-128.1555712116252,-128.19543625121673,-129.73576648253308,-130.40312721076185,-131.18556927494166,-131.35107076908807,-131.05190102217574,-130.72823741079114,-130.09294694863468,-131.20493109313514,-131.8107820822432,-130.36503713596016,-129.05771891138832,-131.52625005633104,-133.34965093579757,-132.6023452819702,-134.04433275928417,-134.0894104045258,-133.42802067276375,-133.5826162855452,-135.39580868240105,-133.49334877426853,-134.81507823756434,-134.65348396647695,-135.32271235279953,-136.64859879337862,-135.74543044113568,-137.36450168456497,-137.50455033391862,-139.36355011183676,-137.97979323959768,-136.83251989312933,-137.07747161838205,-137.08055823786822,-138.06871926539785,-139.31965907602486,-138.95290410537848,-138.6984669961286,-138.33394157365987,-138.86972239591393,-137.63347671077295,-138.93877354320074,-140.44997464713236,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1473,-115.61253026088805,-104.62490284109714,-110.273133409446,-114.0635847052789,-115.09301621306025,-113.18182006118279,-111.9254744129651,-115.68176540375043,-117.00187781998619,-121.31891467697537,-121.91640157770468,-121.75244195907133,-123.41438797986225,-124.9445418815881,-124.86924308298833,-126.32194916911736,-126.39955713642692,-126.6035988971843,-127.66839422714648,-127.69342177802164,-127.46803231170651,-126.07265231952844,-126.65161951790792,-127.24405844733045,-128.6793687567501,-129.4755952271386,-131.18531677172865,-128.17036148983635,-128.74821257734948,-130.08510368463848,-131.2426798102928,-131.7132970342202,-132.24617500660852,-131.68048355634753,-130.90894524101748,-131.49936016172208,-132.42496079852185,-132.14670293296473,-132.21513331793855,-132.63589684357527,-133.7518992596642,-132.37670770255968,-131.82686904668347,-133.2422241852343,-134.88397500665272,-134.6715399507528,-134.62454312362428,-135.00438351681166,-135.73330247807766,-136.30987732195032,-136.6848034082302,-138.4677470234153,-136.3969598266799,-136.47923033033697,-136.93121310742666,-137.94137185403392,-138.64191267556362,-139.94436916484017,-139.04301614451916,-137.75583869233327,-138.6781267858407,-139.2560931594574,-139.71455632644964,-139.39539388131197,-141.18698807538007,35,4,1.0,0.0,1.0,1.0,0.0,1.0
