,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
1164,-107.38068473056259,-97.90298066843897,-104.98594859152766,-110.527698698082,-115.64911423581233,-118.13386855646124,-117.70166279956098,-119.51863175320652,-120.48281052873841,-120.99395194080985,-120.32117518815653,-118.2959631861378,-117.50591881643865,-119.67581707521289,-120.5623384511334,-122.06110402921455,-120.34665926639275,-120.47856317102156,-118.90186680709877,-120.11317794180843,-120.70839386523238,-119.70943446127676,-121.28809246181704,-119.23307437251181,-120.06433848436131,-121.19846382478991,-120.50403303019812,-119.63665981682026,-120.37268587233454,-119.34319692724608,-121.7957666018529,-120.92421899644467,-119.73016011532138,-120.99313652301853,-122.59198920326318,-122.38337580757417,-120.95760009689928,-121.40264771592823,-119.68821494107802,-121.50425368706102,-124.9239361972648,-123.30837296795426,-123.2116037235391,-123.22949071730774,-122.33325105180177,-125.15635370618429,-126.75399391852383,-124.31752315416718,-123.83269905294263,-122.927110248746,-123.32491729305723,-126.57400135831465,-127.41589878791149,-126.1902480599454,-126.04760900948702,-126.44470930483294,-126.0782044739649,-125.60547723412328,-127.06842548103336,-126.81606682021862,-127.38590480679889,-127.32045429318916,-127.73839879059435,-127.83873587448186,-131.46725561203627,29,4,1.0,1.0,0.0,0.0,0.0,1.0
1165,-103.16261531111087,-95.11480263691746,-98.8152800453585,-105.90658995137359,-111.86952549005622,-113.90078368517368,-115.74821160644923,-117.22877731453485,-119.13826032587771,-120.9871953326754,-120.37376498095085,-118.54874492174352,-118.07257572881669,-118.42521239702145,-121.6429456397754,-119.88873711332154,-120.36233307871186,-120.17945623499295,-118.96036350092622,-118.60996869903707,-119.24114493819566,-120.02973183822161,-120.87294243393943,-119.73712639412861,-120.33156397623628,-121.79399865174831,-121.54800976770355,-119.4303621303172,-119.90593559634151,-118.81292097420628,-120.88031497523315,-120.50156051071248,-119.77399909007543,-118.79640410684884,-121.0311835487277,-119.54865930274681,-120.50094337564765,-121.71182218384992,-120.82715645832866,-120.99474260216965,-121.714368468376,-120.41998552815473,-119.87007136402906,-123.07797360033666,-122.20365212773737,-123.79562227320314,-123.9564959019371,-124.26531412586093,-122.79403275873106,-124.37943659328636,-125.37187038730497,-127.3790640116631,-124.37133132681822,-124.41969216139766,-124.80143252607522,-124.43784764824892,-125.7447795477286,-126.70636274399257,-127.11855749492322,-125.55865990437124,-124.28831710542126,-125.55101933543273,-125.79821123866937,-126.99891024530166,-131.35981212325171,29,5,1.0,1.0,0.0,0.0,0.0,1.0
1166,-105.29939783877593,-97.20180220504193,-100.0356399998126,-106.81946394543083,-112.02408313691315,-115.23395396105037,-117.09180647097986,-118.0846980480224,-119.40943988470158,-120.56288170072547,-118.98727451337693,-118.64035080207309,-118.52827349146668,-117.34070184326501,-120.1143444348247,-120.12028163563413,-118.97230150337592,-119.83274171172282,-119.7211923318909,-118.60576771028276,-118.18320885796444,-119.51114546971468,-119.56695649516631,-119.39743117676555,-120.42584900319196,-121.68425799649677,-121.38943042379425,-119.31419280543747,-119.84232464116556,-121.40124008819441,-120.88733737455675,-121.45932441706401,-120.40560448360965,-119.87980882918876,-120.05614943962513,-120.62506224349258,-122.46771151614668,-121.90191337934421,-121.87729308751231,-121.23623983935926,-122.65235445114173,-122.91829967631686,-122.4689117179469,-122.55951207299466,-121.8855992432839,-122.59980028514516,-123.13946146356017,-122.82914379771037,-122.65896312862468,-122.96904218493195,-125.60419904343047,-127.41468324724462,-125.7378538723442,-123.91008675093529,-124.8232339281685,-125.9617542500308,-125.70213891867533,-125.44372719414292,-126.19693346222518,-126.39947258264039,-127.00041626197279,-125.91946496219632,-126.22494757733594,-126.89484928781184,-131.60503653241076,29,5,1.0,1.0,0.0,0.0,0.0,1.0
1167,-104.13957624322478,-95.69269316876364,-99.22270350755713,-106.74110265796546,-113.4227433396886,-115.2473432356777,-116.4120617775099,-116.88471429171756,-119.67212772791741,-120.6014261140907,-119.99119937028702,-119.89996294985886,-117.16177907306404,-118.06862512170098,-119.84649702744294,-120.67251435197889,-121.15547313367038,-122.56104398517297,-117.56520877511507,-117.6342307445795,-120.30983887018665,-119.83083124492472,-120.64603312582972,-120.8847691384348,-117.52485258977185,-118.76415778026997,-123.41704417097475,-122.1397594946873,-120.1700137544047,-120.64944163843998,-120.20641518598049,-118.74270820682818,-120.54178612882819,-120.85575188704097,-120.56333849137239,-120.59658422442214,-120.70251221473889,-120.36440594056542,-122.0487708682205,-123.19197329119918,-121.20088493600242,-122.22266311324277,-122.26986651704794,-120.82384484124802,-121.52747576488694,-122.52289560520379,-123.24139380216866,-123.28209282274597,-124.1317208148167,-122.48902777976555,-124.39232793772632,-128.04748906678867,-124.55847853316513,-124.21287094066957,-126.30720533087396,-125.38367907176452,-125.11181075839575,-125.65329848757654,-125.97153574205171,-124.6033861634409,-126.1650831500443,-126.89090520641119,-127.2096490694009,-126.4075472735046,-128.55882528839908,29,5,1.0,1.0,0.0,0.0,0.0,1.0
1168,-104.2258392789943,-96.73255724691919,-102.13660819487025,-110.45827839760987,-113.35168017251242,-116.32859754392514,-115.6129483638543,-118.44652034808075,-120.02406929251165,-118.99086921164398,-120.41145655181231,-117.68427432790793,-117.46748062372575,-121.74200330844647,-121.990312896581,-121.06173190569477,-119.86265558074903,-117.72537063765921,-119.15075990064479,-120.84709908836518,-119.83147760286825,-120.8406165438251,-121.55684148614188,-118.34881453559176,-118.91420538653188,-122.40598267447663,-122.37657397266572,-121.83397680386986,-119.41639666267426,-118.72075504268723,-120.42235828685139,-120.97968427655587,-121.03591726584375,-121.52663112796873,-119.51725851844958,-120.57189126993458,-120.99723661842293,-122.76615528854471,-122.41806369571536,-121.73237647294114,-120.84731994485969,-122.7163791924157,-122.48163153671686,-122.9408895630761,-123.1574993376523,-124.10938080555582,-124.27121177885759,-124.82263450186278,-122.58662882260468,-124.43793351256562,-126.30879587105392,-127.68398436165634,-126.06384102504371,-124.92506813986796,-123.89754633517794,-125.19839063490714,-125.43765343008558,-125.92024593529604,-127.90656218337008,-126.02777891186145,-126.77343286667815,-127.15452362189167,-127.9224237877723,-126.37566072182523,-129.3699011574893,29,5,1.0,1.0,0.0,0.0,0.0,1.0
1169,-110.75400272246767,-102.02814160365237,-107.56865964898067,-110.96255696482707,-113.77743145768301,-117.12669542858457,-117.33709698457079,-119.70470265854684,-121.56650981297715,-121.86700312576434,-121.74244513317657,-117.86262020730499,-117.092869349522,-121.18617565513534,-121.79084787624521,-122.30696892313452,-121.3475167848917,-118.74541276623019,-118.08914840417869,-120.69951599511371,-122.01745839277216,-121.48221507249329,-118.66919043500889,-118.08775203169705,-118.05624870828106,-120.38246901801764,-122.08997975175433,-120.6944191625762,-119.99236005417674,-119.89796901904745,-119.31319396003849,-119.76473816192663,-121.46514691582844,-121.74060892750546,-121.16903765059932,-120.52658876262649,-119.55735515766408,-120.9478442018171,-122.11777017754122,-120.56198084290185,-121.41622308429673,-121.35030376184446,-120.65218970552371,-123.27515287491813,-123.70567188701415,-121.8827279125124,-124.20515340756981,-124.60626574495475,-122.9602979264584,-124.61538713062262,-125.18039464576935,-127.49810906337422,-126.12398766821,-125.14472675894326,-125.16027824450654,-126.18643298513447,-126.59506991939733,-125.01926980078176,-124.43975178696869,-126.92473500962848,-127.15836983052242,-126.85379589714015,-128.71494888556853,-127.82923311599063,-129.41073354492278,29,5,1.0,1.0,0.0,0.0,0.0,1.0
1170,-107.96815737399952,-99.98006489460992,-105.82080042476545,-110.6721968564917,-113.23449773807248,-113.62358689287966,-116.5401249295529,-116.78903387396991,-118.40718756168782,-119.20303109203331,-120.12299830046243,-118.89692864459181,-116.92677434150872,-118.97230432652458,-120.33108317246887,-120.2699872482173,-121.67088886970681,-118.38610098245289,-117.59633764826421,-118.23688938889276,-120.71261044023723,-120.13564150603654,-119.7774455260093,-119.39715751873239,-118.95390255353283,-120.11290010018064,-121.17619941722354,-121.75977434739515,-120.43358031264097,-120.93332175804464,-122.43524480805725,-120.0464968706803,-121.00846018766828,-121.29168115796622,-120.1766720167614,-120.82849410953958,-122.92429456273442,-120.22555756271204,-119.78561536591482,-120.52456716421551,-120.51182213872727,-122.86356055082307,-123.73801055493716,-120.90796786889653,-121.15564609679345,-122.51444172007052,-122.24365329843539,-123.48074521857447,-124.86364216305681,-124.08728452901586,-122.99260423593049,-125.11719581073108,-126.07319941950904,-126.48120001557204,-126.5876739318302,-126.00689619131005,-125.68380411997126,-125.99585811378648,-127.35371781059024,-126.07293266871355,-126.48902272400319,-126.06900827888862,-125.72870853068159,-125.94024276487906,-128.93747937843636,29,3,1.0,1.0,0.0,0.0,0.0,1.0
1171,-104.99290601373495,-96.67251042661199,-102.19719737855876,-106.71793312175303,-111.38903955775464,-113.91003671020451,-115.46249733796799,-118.81780370261892,-120.00197736451992,-121.01955146773584,-119.92468657404527,-118.57164397655454,-117.64001264484257,-119.62410640113823,-119.88538520058526,-119.43492608018775,-120.24473503306596,-118.92339378735137,-117.96728031320994,-118.96269284583084,-118.56448824038165,-119.52660559699342,-119.38492858345711,-117.20317313858177,-119.08491900703854,-122.2073724631095,-122.54079949767949,-120.09018751327069,-120.66716868031347,-119.1550038622344,-120.0932333043034,-122.00717136512034,-121.92657261466273,-122.00690065777282,-121.57654702905265,-121.14601100040575,-122.86223932566526,-122.98356083301344,-122.61244440300027,-120.30539461451077,-119.95774574751664,-121.77965981969011,-122.52227165397437,-123.87000433993802,-122.95707434531545,-122.63866198684782,-122.79807144176633,-124.17077230052384,-125.52350661929046,-125.83268328247655,-124.377658088884,-126.89157880876297,-124.14694641275926,-124.26676959449942,-125.47829767852167,-126.26008623293416,-126.79442567340756,-124.43176318081571,-124.81144286299374,-126.47836693108897,-127.1766561286083,-126.68214830546526,-127.15358153201433,-127.2482042684149,-129.38131680561833,29,3,1.0,1.0,0.0,0.0,0.0,1.0
1172,-105.02739452558622,-97.2521721841185,-101.44193970010222,-109.19767713373703,-114.04379747003055,-117.08495927150167,-116.85105772867962,-116.70279963488201,-118.7815130755574,-119.84981144275004,-120.46110523403573,-119.43899482350321,-118.67883615862537,-117.21089115383134,-116.3915466055519,-119.26714579523582,-121.05417921791185,-120.21744243937518,-120.0223377531785,-119.81134272429408,-117.9514281368931,-118.39061330378676,-120.48215071392832,-120.28257018161787,-120.4930629396398,-121.0554193960628,-122.00815111370788,-119.05570758171854,-120.096110325881,-120.85507587623925,-120.25258906023095,-121.45802815972338,-120.95421102425604,-119.13443953928447,-119.99244655497166,-119.93680739583883,-120.31518579028102,-121.2259359606221,-122.80710036186096,-121.80785566796828,-121.29959257454638,-121.28519143005175,-120.9626778858258,-123.51836736077381,-124.87485390503923,-122.02184348862298,-121.78649260717256,-125.2474252833224,-124.16046836960399,-122.3974517816206,-124.39307590536197,-124.8897732069311,-123.55684568969282,-123.21937430893283,-125.14857129377782,-125.337788500085,-124.8250658750081,-125.11107700685568,-125.57269038765168,-126.52783712199866,-127.05032658571304,-128.19858416403792,-125.49779141684466,-124.79342692491943,-128.41857686973734,29,3,1.0,1.0,0.0,0.0,0.0,1.0
1173,-106.794298795281,-98.72360907304937,-100.90878942000847,-107.50038641593173,-112.15190518926819,-115.89709405010204,-116.48287836811312,-119.06255696853769,-121.03830253924465,-121.21557814382058,-120.90244633736127,-118.39451397714704,-116.91856202765467,-119.28081379051875,-119.67256769141963,-120.53389740167657,-119.20205243279894,-119.371196871547,-118.91550922069064,-120.70380305062058,-119.71156307978288,-118.9168390878246,-119.89097126016225,-120.58648958343126,-119.90121844314635,-122.58052563060075,-120.53278549003495,-119.61717151943495,-120.5183948809441,-120.55997536950713,-121.00252683357783,-120.69804097391106,-120.17646799963843,-119.26662941469303,-120.27591523145009,-121.0185799717509,-122.8221332006296,-123.36438153420741,-121.00762799055835,-120.99619289675138,-121.75573162182191,-122.21811444889669,-122.42114856200533,-123.340763348639,-121.49220714393905,-122.79752067149069,-122.87478259783937,-125.09441213299048,-125.37989880097885,-123.85225729603307,-122.3680750106283,-127.64204555035106,-126.06022231290935,-125.51195078083525,-125.19941822340365,-125.25410124214048,-125.5700637435959,-126.98600204680146,-125.67681166719275,-126.9458791028197,-126.04835010389792,-125.47832005304127,-126.26715554809842,-126.851138796528,-129.15773678149048,29,3,1.0,1.0,0.0,0.0,0.0,1.0
