,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,id,category,label_h,label_e,label_x,label_a,label_c,label_o
1440,-76.00218212259054,-87.81619334022034,-93.31569962611835,-101.67560632585804,-110.13764810432718,-74.73698795103391,-87.60438289378047,-94.43506819610849,-101.14123022338319,-109.33873693021106,-84.05771789111553,-90.79537434890196,-95.53565001697983,-98.8393492268234,-103.7029867577317,-81.27642412597731,-90.17211577782602,-95.97823571708922,-99.93867657992331,-107.12503531691146,-84.610464899428,-91.55307788993997,-95.41068905804849,-100.1316711137089,-103.37796382301366,-77.40862616924721,-90.36825075058607,-97.07187387471969,-97.42216136494095,-102.94762534852525,-90.46088712049753,-90.73734806410283,-95.46367494162456,-97.9014212035736,-113.05474272516358,-90.50285461390774,-89.83923397768761,-93.76713193627128,-99.90353926105611,-112.4405919224424,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1441,-86.74885675495011,-91.8192718368775,-93.85193530536881,-102.19519300630827,-111.77654213382743,-85.92168045962923,-92.38460437933585,-92.70771304482287,-102.66905188019885,-112.40788840624919,-90.52185920853631,-92.44291263640469,-94.22592880220385,-99.22438922642174,-105.24593373491942,-89.31277386129493,-93.57908133189162,-92.27659752026186,-99.1036866766662,-106.98620435285201,-90.22890837921443,-93.20263705675313,-95.22956187073767,-98.6709183676477,-104.70522132921361,-87.74016000825158,-94.6031831475613,-94.59740797684861,-97.30531901444083,-102.43755858538731,-91.3944838392632,-92.96888396577955,-95.13700989846751,-96.9675731066747,-112.94126038011748,-91.94565480458144,-94.31572571381359,-94.87732031045073,-98.71937023081773,-112.4800647745697,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1442,-78.71684047602497,-90.13871824581136,-93.85258592303573,-102.29414099120737,-111.40794972260908,-78.0705315646322,-90.56077850637188,-93.66569513607226,-103.16058567589525,-111.97909079608576,-86.06548962093514,-92.2025386617205,-93.64265673305682,-98.2315586994851,-107.53695141895614,-84.31035799269203,-92.0438457139087,-93.19754954087341,-99.87313525179457,-107.54312726069367,-86.14811954684866,-93.94543269988168,-95.93054388185129,-98.77008665861298,-103.31314862908661,-81.47154718729753,-93.21344550234923,-95.08349316304994,-98.20745836934964,-103.3566740289452,-90.66099822091017,-93.27629564074249,-96.32732670925054,-97.1545391308465,-114.35874239163468,-90.84954301600274,-93.02307489053874,-95.97719795595309,-98.52507776676816,-114.66637331406429,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1443,-75.84452092759224,-88.38574993587036,-96.35817478960378,-103.98445519574679,-110.05758971779711,-75.50513636078558,-89.08041351516155,-96.87019790278937,-104.18294104402881,-111.05649849078091,-84.83193646531518,-91.59305656960429,-94.73948682479163,-99.82034582639801,-105.20386287539469,-82.90477389783015,-91.76216373045466,-95.68074494148019,-99.74467752026703,-105.58162261218627,-84.2389987063932,-92.96948806573363,-94.78603899403564,-99.95115584972412,-103.3225947835463,-79.18338996142799,-92.48235412668146,-96.67284957259902,-98.06753917883661,-102.99825950927185,-91.21211516114559,-91.59932549678231,-96.53539551559739,-99.89425198905047,-113.85334288091003,-91.41168981577664,-90.76265397717178,-98.69344914317516,-99.68373664129791,-112.95968331427873,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1444,-77.33773143983983,-89.67940363582184,-97.84810028844406,-103.56961948347251,-112.64989814995593,-77.35721747878151,-91.09820494491892,-99.392610829577,-104.27068122698962,-113.25019876388312,-84.81492166391688,-93.26846953404264,-97.77714115755461,-97.89210407443697,-105.15981960582354,-84.15743251419549,-93.88056718439185,-98.79294049813066,-99.68723450485436,-105.44885096907441,-84.6891600424211,-93.88598519347835,-97.12801841000378,-99.9083424901513,-104.19895328704138,-81.80897992575574,-94.48545422424716,-98.62436964918224,-98.99794126485088,-104.34395200438422,-91.04664723389712,-92.09981525944849,-96.0821495422894,-98.08680215827685,-112.63065851400968,-91.15419126946323,-92.91240994926055,-96.55065907010646,-99.2223144557768,-113.87156161769005,34,5,0.0,0.0,1.0,0.0,1.0,0.0
1445,-80.89466694594452,-88.30539239229395,-91.71219905023513,-100.50300616217696,-110.5180824102297,-79.678848693445,-88.43558320285966,-91.45778909550921,-100.95148750866304,-109.75436648074826,-89.65801300038804,-92.05265202974729,-92.92762740534224,-99.4284320653898,-106.45843739062066,-85.94223446791705,-91.51375822244788,-92.30625421685913,-99.47391668516859,-106.15403595667588,-91.08198354915314,-93.29274364895736,-95.37166269905187,-97.47295032232628,-104.72664118270825,-82.00241962289313,-91.27674106769945,-92.83186835561816,-99.38971596578268,-104.214700575768,-93.63215558062373,-93.15123382753988,-95.15601662268736,-100.23404839619319,-109.63140037639005,-94.00584461838099,-93.65265292343383,-94.94087842706995,-100.9078511610436,-111.66457209794152,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1446,-75.74864695146745,-87.63958319615226,-91.50711740535706,-103.53467533781651,-111.93209491342643,-75.64982834651728,-87.90640380546422,-92.08732711076993,-105.02958175760604,-110.6923610082329,-83.29557061202814,-89.41212227173529,-90.82957100468087,-97.42655217188697,-106.38945632389893,-82.3362698182592,-89.02711510099955,-91.77373010916368,-99.13928798656573,-106.26822642323677,-82.08024093833869,-90.93299725896728,-92.68379381657651,-99.96792684004369,-104.87842613305062,-79.20871641083588,-90.34825080643569,-94.77242409389014,-97.81219864956327,-102.00252353669129,-89.10250038983432,-90.68855610229886,-91.89929686117378,-100.08629337351054,-111.9723088122841,-89.73277701103996,-90.0591679576574,-90.9395081373008,-99.73745857437827,-114.24427997508424,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1447,-78.50703390341677,-86.93556296853357,-96.79506373462414,-101.95388827389789,-110.29955401980109,-77.74060416722801,-86.57396202048824,-96.91653441911606,-102.51070857905714,-110.15235974385911,-86.39137775423379,-91.74198951779195,-97.68107080304388,-97.54321523105676,-107.15770237141913,-85.10377833448479,-88.85413514336592,-96.43247708801314,-98.39019872035104,-106.51988634509226,-86.1590001356153,-91.53322036272198,-96.68837559953687,-99.62925047084633,-103.72447587299548,-81.40244684770718,-88.61336373297218,-96.52467833206919,-99.08695869297459,-103.2652266992538,-88.80288386674539,-92.6508260305695,-95.95333934886162,-97.57092986192791,-112.49076369535342,-90.22271100197418,-90.94942628099595,-95.17200095656173,-97.91958087053811,-110.7081873660691,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1448,-74.77713005740657,-87.20655276148324,-94.1764473872111,-103.04150790386711,-110.06316554362343,-74.6899667366902,-87.52543618637576,-94.12495852124708,-104.37796013434112,-111.45070106508355,-83.14146768502638,-90.62236364776982,-94.46362749687937,-97.76952719867039,-105.1878224281345,-81.51167543124158,-90.00535915834678,-94.04037189697723,-99.13090029136066,-105.29199551863086,-82.71271494674686,-90.78918903745276,-94.77973745817346,-100.60410560190645,-102.43190434112647,-78.61533615082033,-90.3395144590335,-95.46734075605448,-96.93013404407851,-103.34364747484406,-90.35352778223405,-91.1141947393397,-92.6547776778923,-97.91937091237608,-110.79982228185156,-89.67569102085864,-91.2276499250766,-93.17624202096982,-99.07748457122995,-110.94279992381779,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1449,-79.15462170712863,-90.96150022198303,-96.11633431046789,-102.38052250315704,-113.36971096203894,-77.97420643240359,-91.11302095497899,-96.96596431181266,-103.03782710501109,-112.26362538426564,-87.16343943709767,-90.84825823447008,-96.2405073637481,-98.52948575178935,-107.65220524293048,-84.50723789620449,-91.37062329625172,-96.43786735322495,-99.95006346528321,-105.06111077982379,-88.04755914883594,-93.1285373683306,-96.35801871982977,-98.3744932847229,-103.32963778055911,-80.74312016894393,-94.26653977173387,-98.33298191698069,-98.44992512258588,-104.4950274371996,-91.19618678945872,-87.73600486055616,-94.92327622840489,-97.17858147964844,-114.12441437822426,-90.71018870526314,-89.17617512576939,-94.85066649185049,-97.75489211587549,-116.39862491025029,34,4,0.0,0.0,1.0,0.0,1.0,0.0
1450,-77.35448371127343,-83.15775303939502,-89.56204771489205,-101.8016674817631,-113.73047969894827,-78.28569789566335,-82.85745459571514,-90.05604925239172,-101.83318477911743,-113.78227337629694,-81.22894409790902,-83.58042268734536,-88.37831334393144,-102.68925905315146,-113.2453037069466,-81.68377941001748,-82.61164082349966,-88.9482502000971,-101.10334754005152,-113.92987760167367,-81.06041049299128,-85.73195213739854,-90.4260178037296,-101.21582698475464,-111.77999406599383,-81.85362011181516,-85.15301222586183,-92.38919058853051,-100.83458308859683,-112.93912158433355,-82.8189652546984,-81.82334560509435,-86.74122003936795,-99.20880138342865,-111.08217876871296,-82.66910937473943,-80.49159514968794,-87.38697340816033,-99.02413403825992,-113.12135150643365,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1451,-85.29310254066543,-90.5278662169866,-94.48502878178772,-104.58102889604548,-116.1489755556792,-85.08901018165574,-90.24116099637139,-95.63969759127956,-104.32808763557959,-116.2239343263575,-87.50022405546561,-90.81266707017787,-93.61623574495901,-104.14756162954446,-114.89027558902491,-88.15021182189045,-89.31200523100983,-94.75088975491774,-104.03730241718905,-115.52199689139407,-88.6673614518611,-92.74422533411058,-94.86914940676621,-103.44679748695326,-113.50407572243242,-90.26233095932369,-92.21852398016529,-97.018019370299,-104.03312112977756,-114.83478973433031,-90.64097362267756,-86.93002304813783,-88.59739875380154,-98.33392056026084,-109.46537684640725,-90.48429725263586,-89.01765843108414,-89.01707753570398,-99.40942331101402,-112.98348097041291,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1452,-81.22268777878298,-91.14883042865651,-94.63906767340046,-103.95846994003028,-117.11524823092898,-81.78741608097694,-91.33712594648895,-93.87469145176583,-104.58289709020835,-117.11414846073959,-84.96228605555656,-91.67712550151009,-94.31801767081964,-103.73543252183438,-117.1277420883369,-85.82650502150001,-92.1329946311765,-93.9510211837378,-104.51994554151733,-117.44027290784267,-84.78741336442485,-92.68792700765913,-94.46386884665012,-102.16808637619705,-114.67993818432367,-86.8775979822708,-93.67126147163431,-95.8821152685669,-103.9023037521637,-115.83293787137458,-86.25369734575477,-86.98801949020422,-87.28230490914227,-99.63197701879453,-113.7106295043813,-87.46067318771615,-89.06288346391935,-89.0218491439439,-100.97329372649284,-114.83865088685262,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1453,-80.21918506541313,-89.30138240665976,-93.54857173841293,-101.10765698281683,-110.30735433113419,-81.81365989244198,-89.76861219670509,-93.76170697430729,-101.75298457710787,-111.13586793659326,-84.21226494124855,-91.93918019476266,-92.59088661141664,-101.82913462008767,-111.0111069289964,-86.97815935518486,-92.30873319563152,-93.50270974571683,-101.78288936554388,-111.3039166207099,-80.87911308889795,-91.94946714697765,-94.2662183258929,-101.42983005710029,-109.79217463056287,-84.77411198106756,-93.74002079532879,-95.58101636491332,-102.23015976787012,-111.06474687723835,-87.49532823467085,-91.52228533159679,-90.52748441651042,-98.45693580393291,-108.4137220471159,-87.97446974286359,-90.12511402472127,-88.29904991741193,-100.6181745426507,-110.24327538177586,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1454,-85.93326063952112,-89.0718289642185,-91.3756719983494,-103.05511384741244,-109.79144334270583,-86.79811382825793,-89.00380149349428,-91.5787700343615,-101.9236916755074,-110.03496574224222,-89.82665689945769,-89.11248876173373,-91.38934524184762,-102.7732613931519,-109.47223993820693,-89.82975316286678,-89.13328691045444,-91.2012915899565,-103.04340201274738,-109.9613986502134,-87.24724473639813,-90.13666206874913,-92.83801077540117,-101.08796100067742,-108.95263442394993,-89.5848773432504,-92.81871044995603,-93.70787546111788,-102.7786766742576,-110.0899792247902,-87.78968430787171,-84.86153427712122,-86.25900165817313,-98.85774047822083,-107.73743902934075,-87.90650317162417,-86.54960514796792,-89.32057874096712,-101.04989598428531,-109.22698133197301,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1455,-89.04962145901747,-91.65061486810538,-93.65540018156895,-102.89458181112832,-116.44251834900126,-87.88739279711865,-91.25819323662003,-92.34051277931364,-102.7308426637643,-116.54804999190837,-89.04400862511704,-91.127959204752,-91.94183931005092,-102.52781462958211,-117.07724291693296,-90.00301223034866,-90.70063759934796,-91.05366700360031,-103.65924401763576,-118.03916144772076,-89.25519974947214,-91.72784181781319,-93.82579613171536,-101.55007853651793,-115.30731941788886,-89.50757949447278,-92.32090552448086,-95.26519520671711,-103.93648349376775,-115.58705232783947,-90.33873297748089,-87.22928764474037,-84.66153512119148,-100.03374396558965,-111.45996497705242,-89.55597851359715,-87.98065101575608,-87.77567336258673,-99.9863659640977,-114.95858649436377,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1456,-80.61549136686354,-85.78650832915022,-90.99582079475854,-102.67627919508729,-115.35128475029195,-81.41632662124468,-85.1071532739293,-90.2467297555865,-104.00318786160264,-114.72731793481351,-83.97713859270138,-86.24079866231718,-90.4051733510567,-102.83304171427642,-115.14559336912485,-84.45586407754664,-85.40164385378306,-91.01552527579412,-103.94032065682957,-114.14532363033432,-85.48444955224612,-88.4504810825017,-92.89597306780999,-102.89174493656762,-114.00960241357062,-86.51132939389754,-87.42620617965841,-92.8402573766153,-103.32949205086288,-114.20767536661288,-86.27224471321804,-82.59960438845759,-88.69629370734987,-98.9184185216966,-110.55276754723785,-87.02092653410367,-86.5578893168739,-89.35386735626844,-100.51278920642801,-111.95484724091867,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1457,-82.3942095048545,-89.49070881073537,-93.29083022099664,-103.72200621922715,-112.71259149111658,-84.09762701012053,-90.5505520476217,-93.90248801720301,-105.33242888512193,-114.74661701564301,-87.36594240130071,-89.58236647177921,-92.13772416609731,-103.90750647415756,-114.55673908606931,-87.77197172076885,-90.7829892317229,-92.20144368539826,-104.39075199638404,-115.46696176123064,-86.72875127163354,-91.50208120069082,-93.32132168466902,-103.07590699688598,-113.3809662639203,-87.09368212508592,-92.43386135184087,-95.68904338360448,-104.9995156198667,-113.92267769451135,-89.70179092183878,-88.31430955431273,-87.59680043206814,-100.47873334575283,-110.09887838805098,-89.35646253042808,-88.35850514210095,-89.09051934483062,-100.95416341179133,-112.0816886559,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1458,-84.79056323247437,-86.45983969538001,-94.05797813720591,-103.10088138488183,-115.12452348672396,-86.30622080740756,-85.9174426324351,-93.94714803229449,-104.37062621599941,-115.61416226276334,-88.5773760375418,-87.19042271757917,-93.2409627120601,-104.11519328605601,-116.04845496296264,-88.41781387472587,-86.21552210702036,-91.87673345904852,-105.47225350478126,-116.1288495110847,-86.47036575757917,-89.8613748583407,-95.4794575937617,-102.79697844719551,-114.85905895201964,-86.87836816145797,-88.81853954423724,-95.26959173484462,-105.3825366739936,-114.90525950482827,-90.11079471059487,-83.1295694070298,-88.37566830654444,-98.77015547224428,-111.17292724623147,-88.87721451549578,-87.13546395895322,-90.47558597916071,-102.15791067329542,-112.73180573767593,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1459,-80.9971522315443,-81.7838472017207,-86.62361426999453,-104.20169033137827,-117.62506000660069,-82.5959213316965,-82.36938363119029,-86.73691453575617,-104.18386743447473,-117.26096230395301,-84.73096117426522,-82.03704892135066,-85.28987230769405,-102.44394314702251,-118.8862980941598,-86.81689239193534,-82.96878700243695,-84.91862469575085,-103.10783822733205,-119.61681181000267,-82.19269086595352,-85.03607337450543,-91.0839588415328,-102.73001838582354,-116.40764073620159,-86.58954001856,-89.79468641943339,-91.47544078493408,-105.31833259961077,-118.77898710869879,-87.10703819976338,-85.12327266733168,-88.35522139166153,-101.11354104345268,-115.87006244821887,-89.36466965211059,-86.08180650821245,-88.59309673401916,-100.60440256817031,-115.1854491767537,35,5,1.0,0.0,1.0,1.0,0.0,1.0
1460,-81.67827569315995,-86.85254590292104,-87.85569219814639,-103.12714516373872,-116.23402714451419,-82.37971259376141,-87.06549644331831,-88.84600695297634,-103.95816622427078,-118.01328069931317,-85.48897294772837,-86.45814208764043,-87.87880005231166,-103.14100972923221,-117.62206852893863,-87.1751872263107,-86.25860211626394,-88.19290541910384,-104.5008953397358,-119.5018751436617,-85.15024445911365,-88.39028014519766,-91.31600155085374,-103.77434068717338,-115.05356845930949,-87.23659542321266,-89.65941610347437,-93.69496223037552,-105.23676758080734,-117.15332856059179,-87.96678503434143,-84.02189519748032,-88.4613346546911,-101.6817465583566,-113.36820362665775,-88.51007088268183,-88.30367703068382,-89.15831024271259,-102.77573724168151,-116.06980289504068,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1461,-87.7496711807373,-92.30416932537881,-96.60776341390444,-103.66670595499927,-114.12805671974013,-86.31543908484889,-90.32148071819401,-96.05271696265105,-104.09145370179249,-115.08469177854899,-86.73013898251803,-91.12333486105484,-95.07046226748542,-104.12219867554893,-115.73847082905655,-86.64239923241558,-90.78507719839016,-95.00413990366033,-104.56226507305651,-116.38111638376651,-88.40219910276835,-92.16707014122736,-95.85802322664017,-103.25285714624644,-112.30030461377147,-89.73012416373905,-92.06651144160553,-95.43189451560801,-104.24325089670762,-115.5538224017831,-87.75578198001993,-88.69775105020747,-90.22852783328375,-100.28618027550635,-112.80458642445657,-88.29293390261115,-88.7529366513237,-92.54515142531048,-102.3461546625466,-113.76338796009911,35,4,1.0,0.0,1.0,1.0,0.0,1.0
1462,-80.96103458696814,-88.46282249903427,-94.28947553653045,-103.86957688302287,-115.08691896513129,-82.52213989772285,-88.52681332522364,-93.92735301223067,-104.31946456547908,-115.880486375202,-86.64593975534206,-89.00081860901322,-94.1122686836483,-104.64579850965563,-115.92946404442193,-87.24836391539627,-89.2630863613326,-94.21488018686708,-105.36198985324802,-117.10182553360707,-85.61339263049896,-90.65658837149834,-94.32148817728265,-103.44379417112032,-113.40457592750154,-86.88545286198901,-90.78695068316839,-95.25032570618396,-105.26471855879215,-115.77527909542022,-88.60364107305386,-85.6528213371538,-89.48821646329677,-100.41358087992987,-113.49018406941678,-87.68977451124913,-88.67202269548109,-89.97097209848887,-101.93880053165485,-112.98025516435513,35,4,1.0,0.0,1.0,1.0,0.0,1.0
